day,tf,side,entry_ts,exit_ts,entry,exit,stop,target,babies,mother_rng,mother_ts,mother_high,mother_low,baby_ts_first,baby_ts_last,gross_pts,net_pts,reason,win
2025-09-01,1m,SHORT,2025-09-01 10:19:00,2025-09-01 10:27:00,24652.0,24670.0,24670.0,24637.0,8,15.0,2025-09-01 10:10:00,24670.0,24655.0,2025-09-01 10:11:00,2025-09-01 10:18:00,-18.0,-38.0,STOP,0
2025-09-01,1m,LONG,2025-09-01 10:27:00,2025-09-01 10:31:00,24669.0,24651.6,24651.6,24685.6,1,16.6,2025-09-01 10:25:00,24668.2,24651.6,2025-09-01 10:26:00,2025-09-01 10:26:00,-17.4,-37.4,STOP,0
2025-09-01,1m,LONG,2025-09-01 10:50:00,2025-09-01 10:51:00,24679.6,24671.0,24671.0,24688.0,1,8.4,2025-09-01 10:48:00,24679.4,24671.0,2025-09-01 10:49:00,2025-09-01 10:49:00,-8.6,-28.6,STOP,0
2025-09-01,1m,SHORT,2025-09-01 10:53:00,2025-09-01 10:59:00,24666.6,24681.9,24681.9,24653.7,1,12.9,2025-09-01 10:51:00,24681.9,24669.0,2025-09-01 10:52:00,2025-09-01 10:52:00,-15.3,-35.3,STOP,0
2025-09-01,1m,LONG,2025-09-01 11:17:00,2025-09-01 11:23:00,24684.0,24674.2,24674.2,24693.0,1,9.0,2025-09-01 11:15:00,24683.2,24674.2,2025-09-01 11:16:00,2025-09-01 11:16:00,-9.8,-29.8,STOP,0
2025-09-01,1m,SHORT,2025-09-01 13:12:00,2025-09-01 13:16:00,24722.7,24731.9,24731.9,24714.4,1,8.3,2025-09-01 13:10:00,24731.9,24723.6,2025-09-01 13:11:00,2025-09-01 13:11:00,-9.2,-29.2,STOP,0
2025-09-01,1m,SHORT,2025-09-01 13:23:00,2025-09-01 13:25:00,24724.9,24715.9,24734.0,24715.9,5,9.0,2025-09-01 13:17:00,24734.0,24725.0,2025-09-01 13:18:00,2025-09-01 13:22:00,9.0,-11.0,TARGET,0
2025-09-01,1m,LONG,2025-09-01 14:09:00,2025-09-01 14:27:00,24740.0,24730.1,24730.1,24747.9,2,7.9,2025-09-01 14:06:00,24738.0,24730.1,2025-09-01 14:07:00,2025-09-01 14:08:00,-9.9,-29.9,STOP,0
2025-09-01,1m,LONG,2025-09-01 14:33:00,2025-09-01 14:57:00,24740.0,24748.4,24729.6,24748.4,1,8.4,2025-09-01 14:31:00,24738.0,24729.6,2025-09-01 14:32:00,2025-09-01 14:32:00,8.4,-11.6,TARGET,0
2025-09-02,1m,LONG,2025-09-02 09:49:00,2025-09-02 09:52:00,24817.0,24829.8,24802.2,24829.8,2,12.8,2025-09-02 09:46:00,24815.0,24802.2,2025-09-02 09:47:00,2025-09-02 09:48:00,12.8,-7.2,TARGET,0
2025-09-02,1m,SHORT,2025-09-02 09:55:00,2025-09-02 09:57:00,24829.0,24838.8,24838.8,24820.2,1,8.8,2025-09-02 09:53:00,24838.8,24830.0,2025-09-02 09:54:00,2025-09-02 09:54:00,-9.8,-29.8,STOP,0
2025-09-02,1m,LONG,2025-09-02 10:00:00,2025-09-02 10:02:00,24841.1,24850.8,24830.3,24850.8,2,9.7,2025-09-02 09:57:00,24840.0,24830.3,2025-09-02 09:58:00,2025-09-02 09:59:00,9.7,-10.3,TARGET,0
2025-09-02,1m,SHORT,2025-09-02 10:13:00,2025-09-02 10:35:00,24843.1,24832.0,24858.5,24832.0,2,11.1,2025-09-02 10:10:00,24858.5,24847.4,2025-09-02 10:11:00,2025-09-02 10:12:00,11.1,-8.9,TARGET,0
2025-09-02,1m,SHORT,2025-09-02 10:17:00,2025-09-02 10:29:00,24841.2,24852.9,24852.9,24832.3,1,8.9,2025-09-02 10:15:00,24852.9,24844.0,2025-09-02 10:16:00,2025-09-02 10:16:00,-11.7,-31.7,STOP,0
2025-09-02,1m,LONG,2025-09-02 10:27:00,2025-09-02 10:34:00,24849.0,24836.0,24836.0,24860.6,3,11.6,2025-09-02 10:23:00,24847.6,24836.0,2025-09-02 10:24:00,2025-09-02 10:26:00,-13.0,-33.0,STOP,0
2025-09-02,1m,SHORT,2025-09-02 10:33:00,2025-09-02 10:35:00,24842.7,24833.4,24855.0,24833.4,3,9.3,2025-09-02 10:29:00,24855.0,24845.7,2025-09-02 10:30:00,2025-09-02 10:32:00,9.3,-10.7,TARGET,0
2025-09-02,1m,SHORT,2025-09-02 10:50:00,2025-09-02 10:56:00,24841.9,24853.7,24853.7,24830.5,2,11.4,2025-09-02 10:47:00,24853.7,24842.3,2025-09-02 10:48:00,2025-09-02 10:49:00,-11.8,-31.8,STOP,0
2025-09-02,1m,LONG,2025-09-02 11:02:00,2025-09-02 11:04:00,24860.3,24850.5,24850.5,24867.4,1,7.1,2025-09-02 11:00:00,24857.6,24850.5,2025-09-02 11:01:00,2025-09-02 11:01:00,-9.8,-29.8,STOP,0
2025-09-02,1m,SHORT,2025-09-02 11:12:00,2025-09-02 11:21:00,24850.1,24840.4,24864.9,24840.4,1,9.7,2025-09-02 11:10:00,24864.9,24855.2,2025-09-02 11:11:00,2025-09-02 11:11:00,9.7,-10.3,TARGET,0
2025-09-02,1m,LONG,2025-09-02 11:33:00,2025-09-02 12:16:00,24855.0,24841.4,24841.4,24863.6,6,8.6,2025-09-02 11:26:00,24850.0,24841.4,2025-09-02 11:27:00,2025-09-02 11:32:00,-13.6,-33.6,STOP,0
2025-09-02,1m,SHORT,2025-09-02 12:11:00,2025-09-02 12:17:00,24846.9,24837.7,24857.2,24837.7,1,9.2,2025-09-02 12:09:00,24857.2,24848.0,2025-09-02 12:10:00,2025-09-02 12:10:00,9.2,-10.8,TARGET,0
2025-09-02,1m,SHORT,2025-09-02 13:18:00,2025-09-02 13:20:00,24825.0,24816.7,24847.0,24816.7,1,8.3,2025-09-02 13:16:00,24847.0,24838.7,2025-09-02 13:17:00,2025-09-02 13:17:00,8.3,-11.7,TARGET,0
2025-09-02,1m,SHORT,2025-09-02 13:24:00,2025-09-02 13:32:00,24806.0,24820.2,24820.2,24793.8,1,12.2,2025-09-02 13:22:00,24820.2,24808.0,2025-09-02 13:23:00,2025-09-02 13:23:00,-14.2,-34.2,STOP,0
2025-09-02,1m,SHORT,2025-09-02 13:40:00,2025-09-02 13:41:00,24795.0,24781.6,24818.5,24781.6,1,13.4,2025-09-02 13:38:00,24818.5,24805.1,2025-09-02 13:39:00,2025-09-02 13:39:00,13.4,-6.6,TARGET,0
2025-09-02,1m,LONG,2025-09-02 14:45:00,2025-09-02 14:52:00,24723.2,24690.0,24690.0,24743.2,6,20.0,2025-09-02 14:38:00,24710.0,24690.0,2025-09-02 14:39:00,2025-09-02 14:44:00,-33.2,-53.2,STOP,0
2025-09-02,1m,LONG,2025-09-02 15:08:00,2025-09-02 15:25:00,24702.8,24682.8,24682.8,24720.3,9,17.5,2025-09-02 14:58:00,24700.3,24682.8,2025-09-02 14:59:00,2025-09-02 15:07:00,-20.0,-40.0,STOP,0
2025-09-02,1m,SHORT,2025-09-02 15:17:00,2025-09-02 15:30:00,24693.2,24682.2,24708.0,24680.9,4,12.3,2025-09-02 15:12:00,24708.0,24695.7,2025-09-02 15:13:00,2025-09-02 15:16:00,11.0,-9.0,EOD,0
2025-09-03,1m,SHORT,2025-09-03 09:17:00,2025-09-03 09:26:00,24646.4,24696.5,24696.5,24605.6,1,40.8,2025-09-03 09:15:00,24696.5,24655.7,2025-09-03 09:16:00,2025-09-03 09:16:00,-50.1,-70.1,STOP,0
2025-09-03,1m,LONG,2025-09-03 09:20:00,2025-09-03 09:24:00,24651.8,24661.8,24640.0,24661.8,1,10.0,2025-09-03 09:18:00,24650.0,24640.0,2025-09-03 09:19:00,2025-09-03 09:19:00,10.0,-10.0,TARGET,0
2025-09-03,1m,LONG,2025-09-03 09:47:00,2025-09-03 10:00:00,24680.4,24695.5,24657.0,24695.5,1,15.1,2025-09-03 09:45:00,24672.1,24657.0,2025-09-03 09:46:00,2025-09-03 09:46:00,15.1,-4.9,TARGET,0
2025-09-03,1m,SHORT,2025-09-03 10:35:00,2025-09-03 10:39:00,24682.0,24667.3,24703.0,24667.3,4,14.7,2025-09-03 10:30:00,24703.0,24688.3,2025-09-03 10:31:00,2025-09-03 10:34:00,14.7,-5.3,TARGET,0
2025-09-03,1m,SHORT,2025-09-03 10:38:00,2025-09-03 11:05:00,24672.0,24662.0,24686.3,24662.0,1,10.0,2025-09-03 10:36:00,24686.3,24676.3,2025-09-03 10:37:00,2025-09-03 10:37:00,10.0,-10.0,TARGET,0
2025-09-03,1m,LONG,2025-09-03 10:49:00,2025-09-03 10:51:00,24675.4,24665.0,24665.0,24685.5,6,10.1,2025-09-03 10:42:00,24675.1,24665.0,2025-09-03 10:43:00,2025-09-03 10:48:00,-10.4,-30.4,STOP,0
2025-09-03,1m,LONG,2025-09-03 10:57:00,2025-09-03 11:05:00,24677.0,24662.6,24662.6,24686.4,4,9.4,2025-09-03 10:52:00,24672.0,24662.6,2025-09-03 10:53:00,2025-09-03 10:56:00,-14.4,-34.4,STOP,0
2025-09-03,1m,SHORT,2025-09-03 11:03:00,2025-09-03 11:05:00,24674.9,24665.9,24685.0,24665.9,3,9.0,2025-09-03 10:59:00,24685.0,24676.0,2025-09-03 11:00:00,2025-09-03 11:02:00,9.0,-11.0,TARGET,0
2025-09-03,1m,LONG,2025-09-03 13:42:00,2025-09-03 13:43:00,24730.0,24741.0,24718.0,24741.0,1,11.0,2025-09-03 13:40:00,24729.0,24718.0,2025-09-03 13:41:00,2025-09-03 13:41:00,11.0,-9.0,TARGET,0
2025-09-03,1m,LONG,2025-09-03 14:53:00,2025-09-03 15:07:00,24784.0,24801.0,24763.0,24801.0,4,17.0,2025-09-03 14:48:00,24780.0,24763.0,2025-09-03 14:49:00,2025-09-03 14:52:00,17.0,-3.0,TARGET,0
2025-09-03,1m,LONG,2025-09-03 15:02:00,2025-09-03 15:04:00,24787.4,24798.8,24773.6,24798.8,1,11.4,2025-09-03 15:00:00,24785.0,24773.6,2025-09-03 15:01:00,2025-09-03 15:01:00,11.4,-8.6,TARGET,0
2025-09-03,1m,LONG,2025-09-03 15:18:00,2025-09-03 15:25:00,24822.4,24808.1,24808.1,24834.4,1,12.0,2025-09-03 15:16:00,24820.1,24808.1,2025-09-03 15:17:00,2025-09-03 15:17:00,-14.3,-34.3,STOP,0
2025-09-04,1m,SHORT,2025-09-04 09:37:00,2025-09-04 09:39:00,25013.2,24993.4,25034.0,24993.4,2,19.8,2025-09-04 09:34:00,25034.0,25014.2,2025-09-04 09:35:00,2025-09-04 09:36:00,19.8,-0.2,TARGET,0
2025-09-04,1m,LONG,2025-09-04 10:19:00,2025-09-04 10:32:00,24960.0,24930.2,24930.2,24979.9,2,19.9,2025-09-04 10:16:00,24950.1,24930.2,2025-09-04 10:17:00,2025-09-04 10:18:00,-29.8,-49.8,STOP,0
2025-09-04,1m,SHORT,2025-09-04 12:12:00,2025-09-04 12:18:00,24904.0,24891.1,24920.0,24891.1,1,12.9,2025-09-04 12:10:00,24920.0,24907.1,2025-09-04 12:11:00,2025-09-04 12:11:00,12.9,-7.1,TARGET,0
2025-09-04,1m,LONG,2025-09-04 12:56:00,2025-09-04 12:58:00,24930.9,24944.6,24916.2,24944.6,2,13.7,2025-09-04 12:53:00,24929.9,24916.2,2025-09-04 12:54:00,2025-09-04 12:55:00,13.7,-6.3,TARGET,0
2025-09-04,1m,SHORT,2025-09-04 13:11:00,2025-09-04 13:40:00,24924.9,24910.0,24941.0,24910.0,1,14.9,2025-09-04 13:09:00,24941.0,24926.1,2025-09-04 13:10:00,2025-09-04 13:10:00,14.9,-5.1,TARGET,0
2025-09-04,1m,SHORT,2025-09-04 13:40:00,2025-09-04 13:43:00,24908.0,24898.2,24922.0,24898.2,2,9.8,2025-09-04 13:37:00,24922.0,24912.2,2025-09-04 13:38:00,2025-09-04 13:39:00,9.8,-10.2,TARGET,0
2025-09-04,1m,SHORT,2025-09-04 13:47:00,2025-09-04 13:48:00,24889.0,24882.0,24898.0,24882.0,1,7.0,2025-09-04 13:45:00,24898.0,24891.0,2025-09-04 13:46:00,2025-09-04 13:46:00,7.0,-13.0,TARGET,0
2025-09-04,1m,LONG,2025-09-04 14:11:00,2025-09-04 14:12:00,24891.8,24880.9,24880.9,24900.7,3,8.9,2025-09-04 14:07:00,24889.8,24880.9,2025-09-04 14:08:00,2025-09-04 14:10:00,-10.9,-30.9,STOP,0
2025-09-04,1m,LONG,2025-09-04 14:20:00,2025-09-04 14:21:00,24878.7,24865.2,24865.2,24888.5,1,9.8,2025-09-04 14:18:00,24875.0,24865.2,2025-09-04 14:19:00,2025-09-04 14:19:00,-13.5,-33.5,STOP,0
2025-09-04,1m,SHORT,2025-09-04 14:39:00,2025-09-04 14:43:00,24838.5,24858.0,24858.0,24825.5,2,13.0,2025-09-04 14:36:00,24858.0,24845.0,2025-09-04 14:37:00,2025-09-04 14:38:00,-19.5,-39.5,STOP,0
2025-09-04,1m,SHORT,2025-09-04 15:09:00,2025-09-04 15:20:00,24818.7,24834.9,24834.9,24804.2,3,14.5,2025-09-04 15:05:00,24834.9,24820.4,2025-09-04 15:06:00,2025-09-04 15:08:00,-16.2,-36.2,STOP,0
2025-09-05,1m,SHORT,2025-09-05 10:15:00,2025-09-05 10:22:00,24750.0,24720.5,24794.6,24720.5,1,29.5,2025-09-05 10:13:00,24794.6,24765.1,2025-09-05 10:14:00,2025-09-05 10:14:00,29.5,9.5,TARGET,1
2025-09-05,1m,LONG,2025-09-05 12:56:00,2025-09-05 12:57:00,24739.0,24747.6,24729.4,24747.6,1,8.6,2025-09-05 12:54:00,24738.0,24729.4,2025-09-05 12:55:00,2025-09-05 12:55:00,8.6,-11.4,TARGET,0
2025-09-05,1m,SHORT,2025-09-05 13:22:00,2025-09-05 13:26:00,24761.0,24779.0,24779.0,24746.7,1,14.3,2025-09-05 13:20:00,24779.0,24764.7,2025-09-05 13:21:00,2025-09-05 13:21:00,-18.0,-38.0,STOP,0
2025-09-05,1m,LONG,2025-09-05 13:26:00,2025-09-05 13:34:00,24780.6,24792.5,24763.1,24792.5,1,11.9,2025-09-05 13:24:00,24775.0,24763.1,2025-09-05 13:25:00,2025-09-05 13:25:00,11.9,-8.1,TARGET,0
2025-09-05,1m,LONG,2025-09-05 13:37:00,2025-09-05 13:45:00,24798.6,24812.5,24781.1,24812.5,1,13.9,2025-09-05 13:35:00,24795.0,24781.1,2025-09-05 13:36:00,2025-09-05 13:36:00,13.9,-6.1,TARGET,0
2025-09-05,1m,LONG,2025-09-05 13:53:00,2025-09-05 13:58:00,24857.6,24871.4,24831.1,24871.4,1,13.8,2025-09-05 13:51:00,24844.9,24831.1,2025-09-05 13:52:00,2025-09-05 13:52:00,13.8,-6.2,TARGET,0
2025-09-05,1m,LONG,2025-09-05 14:00:00,2025-09-05 14:06:00,24896.4,24869.0,24869.0,24915.4,1,19.0,2025-09-05 13:58:00,24888.0,24869.0,2025-09-05 13:59:00,2025-09-05 13:59:00,-27.4,-47.4,STOP,0
2025-09-05,1m,LONG,2025-09-05 15:09:00,2025-09-05 15:29:00,24854.1,24849.6,24830.5,24868.6,2,14.5,2025-09-05 15:06:00,24845.0,24830.5,2025-09-05 15:07:00,2025-09-05 15:08:00,-4.5,-24.5,EOD,0
2025-09-05,1m,SHORT,2025-09-05 15:13:00,2025-09-05 15:29:00,24849.5,24849.6,24867.9,24831.6,1,17.9,2025-09-05 15:11:00,24867.9,24850.0,2025-09-05 15:12:00,2025-09-05 15:12:00,-0.1,-20.1,EOD,0
2025-09-08,1m,SHORT,2025-09-08 09:50:00,2025-09-08 09:55:00,24916.6,24903.6,24935.0,24903.6,3,13.0,2025-09-08 09:46:00,24935.0,24922.0,2025-09-08 09:47:00,2025-09-08 09:49:00,13.0,-7.0,TARGET,0
2025-09-08,1m,SHORT,2025-09-08 09:53:00,2025-09-08 09:55:00,24911.8,24900.6,24927.9,24900.6,1,11.2,2025-09-08 09:51:00,24927.9,24916.7,2025-09-08 09:52:00,2025-09-08 09:52:00,11.2,-8.8,TARGET,0
2025-09-08,1m,LONG,2025-09-08 09:58:00,2025-09-08 10:14:00,24915.7,24900.2,24900.2,24930.5,2,14.8,2025-09-08 09:55:00,24915.0,24900.2,2025-09-08 09:56:00,2025-09-08 09:57:00,-15.5,-35.5,STOP,0
2025-09-08,1m,LONG,2025-09-08 10:05:00,2025-09-08 10:09:00,24927.4,24915.2,24915.2,24939.5,1,12.1,2025-09-08 10:03:00,24927.3,24915.2,2025-09-08 10:04:00,2025-09-08 10:04:00,-12.2,-32.2,STOP,0
2025-09-08,1m,LONG,2025-09-08 10:11:00,2025-09-08 10:13:00,24925.0,24902.5,24902.5,24945.5,1,20.5,2025-09-08 10:09:00,24923.0,24902.5,2025-09-08 10:10:00,2025-09-08 10:10:00,-22.5,-42.5,STOP,0
2025-09-08,1m,SHORT,2025-09-08 10:22:00,2025-09-08 11:17:00,24893.4,24918.3,24918.3,24870.1,4,23.3,2025-09-08 10:17:00,24918.3,24895.0,2025-09-08 10:18:00,2025-09-08 10:21:00,-24.9,-44.9,STOP,0
2025-09-08,1m,LONG,2025-09-08 10:38:00,2025-09-08 10:40:00,24891.9,24903.8,24872.1,24903.8,1,11.9,2025-09-08 10:36:00,24884.0,24872.1,2025-09-08 10:37:00,2025-09-08 10:37:00,11.9,-8.1,TARGET,0
2025-09-08,1m,LONG,2025-09-08 11:15:00,2025-09-08 11:25:00,24918.0,24900.0,24900.0,24928.0,3,10.0,2025-09-08 11:11:00,24910.0,24900.0,2025-09-08 11:12:00,2025-09-08 11:14:00,-18.0,-38.0,STOP,0
2025-09-08,1m,LONG,2025-09-08 12:14:00,2025-09-08 12:35:00,24932.0,24943.1,24918.9,24943.1,3,11.1,2025-09-08 12:10:00,24930.0,24918.9,2025-09-08 12:11:00,2025-09-08 12:13:00,11.1,-8.9,TARGET,0
2025-09-08,1m,LONG,2025-09-08 13:51:00,2025-09-08 13:58:00,24945.3,24953.3,24934.0,24953.3,1,8.0,2025-09-08 13:49:00,24942.0,24934.0,2025-09-08 13:50:00,2025-09-08 13:50:00,8.0,-12.0,TARGET,0
2025-09-08,1m,LONG,2025-09-08 15:14:00,2025-09-08 15:30:00,24891.0,24900.8,24870.0,24911.0,1,20.0,2025-09-08 15:12:00,24890.0,24870.0,2025-09-08 15:13:00,2025-09-08 15:13:00,9.8,-10.2,EOD,0
2025-09-09,1m,SHORT,2025-09-09 10:00:00,2025-09-09 10:12:00,24939.1,24930.1,24950.0,24930.1,1,9.0,2025-09-09 09:58:00,24950.0,24941.0,2025-09-09 09:59:00,2025-09-09 09:59:00,9.0,-11.0,TARGET,0
2025-09-09,1m,LONG,2025-09-09 10:04:00,2025-09-09 10:11:00,24945.3,24935.0,24935.0,24955.2,1,9.9,2025-09-09 10:02:00,24944.9,24935.0,2025-09-09 10:03:00,2025-09-09 10:03:00,-10.3,-30.3,STOP,0
2025-09-09,1m,SHORT,2025-09-09 10:31:00,2025-09-09 10:34:00,24920.0,24929.6,24929.6,24910.8,1,9.2,2025-09-09 10:29:00,24929.6,24920.4,2025-09-09 10:30:00,2025-09-09 10:30:00,-9.6,-29.6,STOP,0
2025-09-09,1m,LONG,2025-09-09 10:34:00,2025-09-09 10:39:00,24930.0,24917.0,24917.0,24939.4,1,9.4,2025-09-09 10:32:00,24926.4,24917.0,2025-09-09 10:33:00,2025-09-09 10:33:00,-13.0,-33.0,STOP,0
2025-09-09,1m,SHORT,2025-09-09 10:39:00,2025-09-09 10:59:00,24917.0,24932.6,24932.6,24906.4,3,10.6,2025-09-09 10:35:00,24932.6,24922.0,2025-09-09 10:36:00,2025-09-09 10:38:00,-15.6,-35.6,STOP,0
2025-09-09,1m,LONG,2025-09-09 11:33:00,2025-09-09 12:06:00,24939.6,24925.0,24925.0,24949.2,1,9.6,2025-09-09 11:31:00,24934.6,24925.0,2025-09-09 11:32:00,2025-09-09 11:32:00,-14.6,-34.6,STOP,0
2025-09-09,1m,SHORT,2025-09-09 12:01:00,2025-09-09 12:06:00,24936.0,24926.5,24947.8,24926.5,1,9.5,2025-09-09 11:59:00,24947.8,24938.3,2025-09-09 12:00:00,2025-09-09 12:00:00,9.5,-10.5,TARGET,0
2025-09-09,1m,SHORT,2025-09-09 12:29:00,2025-09-09 12:34:00,24937.6,24948.9,24948.9,24927.2,2,10.4,2025-09-09 12:26:00,24948.9,24938.5,2025-09-09 12:27:00,2025-09-09 12:28:00,-11.3,-31.3,STOP,0
2025-09-09,1m,SHORT,2025-09-09 13:40:00,2025-09-09 13:44:00,24950.2,24943.7,24957.0,24943.7,1,6.5,2025-09-09 13:38:00,24957.0,24950.5,2025-09-09 13:39:00,2025-09-09 13:39:00,6.5,-13.5,TARGET,0
2025-09-09,1m,LONG,2025-09-09 13:51:00,2025-09-09 14:00:00,24949.0,24940.0,24940.0,24955.9,2,6.9,2025-09-09 13:48:00,24946.9,24940.0,2025-09-09 13:49:00,2025-09-09 13:50:00,-9.0,-29.0,STOP,0
2025-09-09,1m,LONG,2025-09-09 14:02:00,2025-09-09 14:06:00,24948.0,24958.1,24934.9,24958.1,1,10.1,2025-09-09 14:00:00,24945.0,24934.9,2025-09-09 14:01:00,2025-09-09 14:01:00,10.1,-9.9,TARGET,0
2025-09-09,1m,SHORT,2025-09-09 14:44:00,2025-09-09 14:53:00,24932.4,24948.0,24948.0,24919.4,6,13.0,2025-09-09 14:37:00,24948.0,24935.0,2025-09-09 14:38:00,2025-09-09 14:43:00,-15.6,-35.6,STOP,0
2025-09-09,1m,SHORT,2025-09-09 15:06:00,2025-09-09 15:11:00,24940.3,24949.0,24949.0,24932.5,1,7.8,2025-09-09 15:04:00,24949.0,24941.2,2025-09-09 15:05:00,2025-09-09 15:05:00,-8.7,-28.7,STOP,0
2025-09-10,1m,SHORT,2025-09-10 09:19:00,2025-09-10 09:23:00,25032.0,25047.5,25047.5,25019.5,1,12.5,2025-09-10 09:17:00,25047.5,25035.0,2025-09-10 09:18:00,2025-09-10 09:18:00,-15.5,-35.5,STOP,0
2025-09-10,1m,LONG,2025-09-10 09:22:00,2025-09-10 09:27:00,25046.0,25056.3,25029.7,25056.3,1,10.3,2025-09-10 09:20:00,25040.0,25029.7,2025-09-10 09:21:00,2025-09-10 09:21:00,10.3,-9.7,TARGET,0
2025-09-10,1m,LONG,2025-09-10 11:39:00,2025-09-10 11:46:00,25095.8,25079.4,25079.4,25106.4,4,10.6,2025-09-10 11:34:00,25090.0,25079.4,2025-09-10 11:35:00,2025-09-10 11:38:00,-16.4,-36.4,STOP,0
2025-09-10,1m,LONG,2025-09-10 11:53:00,2025-09-10 12:00:00,25084.0,25071.0,25071.0,25094.3,6,10.3,2025-09-10 11:46:00,25081.3,25071.0,2025-09-10 11:47:00,2025-09-10 11:52:00,-13.0,-33.0,STOP,0
2025-09-10,1m,LONG,2025-09-10 14:45:00,2025-09-10 15:06:00,25055.0,25065.3,25039.7,25065.3,2,10.3,2025-09-10 14:42:00,25050.0,25039.7,2025-09-10 14:43:00,2025-09-10 14:44:00,10.3,-9.7,TARGET,0
2025-09-10,1m,LONG,2025-09-10 15:29:00,2025-09-10 15:30:00,25079.0,25079.0,25070.7,25086.1,1,7.1,2025-09-10 15:27:00,25077.8,25070.7,2025-09-10 15:28:00,2025-09-10 15:28:00,0.0,-20.0,EOD,0
2025-09-11,1m,SHORT,2025-09-11 09:36:00,2025-09-11 09:38:00,25074.6,25091.0,25091.0,25060.6,3,14.0,2025-09-11 09:32:00,25091.0,25077.0,2025-09-11 09:33:00,2025-09-11 09:35:00,-16.4,-36.4,STOP,0
2025-09-11,1m,SHORT,2025-09-11 10:08:00,2025-09-11 10:16:00,25059.6,25070.0,25070.0,25049.6,4,10.0,2025-09-11 10:03:00,25070.0,25060.0,2025-09-11 10:04:00,2025-09-11 10:07:00,-10.4,-30.4,STOP,0
2025-09-11,1m,LONG,2025-09-11 10:47:00,2025-09-11 11:35:00,25087.0,25070.0,25070.0,25097.0,1,10.0,2025-09-11 10:45:00,25080.0,25070.0,2025-09-11 10:46:00,2025-09-11 10:46:00,-17.0,-37.0,STOP,0
2025-09-11,1m,SHORT,2025-09-11 11:33:00,2025-09-11 11:38:00,25071.0,25064.3,25080.0,25064.3,2,6.7,2025-09-11 11:30:00,25080.0,25073.3,2025-09-11 11:31:00,2025-09-11 11:32:00,6.7,-13.3,TARGET,0
2025-09-11,1m,LONG,2025-09-11 12:54:00,2025-09-11 13:25:00,25103.0,25089.3,25089.3,25115.5,7,12.5,2025-09-11 12:46:00,25101.8,25089.3,2025-09-11 12:47:00,2025-09-11 12:53:00,-13.7,-33.7,STOP,0
2025-09-11,1m,LONG,2025-09-11 13:28:00,2025-09-11 13:39:00,25100.0,25108.8,25089.7,25108.8,1,8.8,2025-09-11 13:26:00,25098.5,25089.7,2025-09-11 13:27:00,2025-09-11 13:27:00,8.8,-11.2,TARGET,0
2025-09-11,1m,LONG,2025-09-11 14:15:00,2025-09-11 14:30:00,25109.4,25101.0,25101.0,25117.7,1,8.3,2025-09-11 14:13:00,25109.3,25101.0,2025-09-11 14:14:00,2025-09-11 14:14:00,-8.4,-28.4,STOP,0
2025-09-11,1m,LONG,2025-09-11 14:38:00,2025-09-11 14:47:00,25102.9,25111.5,25091.4,25111.5,4,8.6,2025-09-11 14:33:00,25100.0,25091.4,2025-09-11 14:34:00,2025-09-11 14:37:00,8.6,-11.4,TARGET,0
2025-09-12,1m,SHORT,2025-09-12 09:18:00,2025-09-12 10:01:00,25145.0,25160.0,25160.0,25131.0,2,14.0,2025-09-12 09:15:00,25160.0,25146.0,2025-09-12 09:16:00,2025-09-12 09:17:00,-15.0,-35.0,STOP,0
2025-09-12,1m,LONG,2025-09-12 10:29:00,2025-09-12 10:40:00,25169.0,25174.5,25162.5,25174.5,2,5.5,2025-09-12 10:26:00,25168.0,25162.5,2025-09-12 10:27:00,2025-09-12 10:28:00,5.5,-14.5,TARGET,0
2025-09-12,1m,LONG,2025-09-12 11:04:00,2025-09-12 11:07:00,25183.3,25189.9,25174.2,25189.9,1,6.6,2025-09-12 11:02:00,25180.8,25174.2,2025-09-12 11:03:00,2025-09-12 11:03:00,6.6,-13.4,TARGET,0
2025-09-12,1m,LONG,2025-09-12 11:09:00,2025-09-12 11:11:00,25191.0,25184.3,25184.3,25196.7,1,5.7,2025-09-12 11:07:00,25190.0,25184.3,2025-09-12 11:08:00,2025-09-12 11:08:00,-6.7,-26.7,STOP,0
2025-09-12,1m,LONG,2025-09-12 11:26:00,2025-09-12 11:30:00,25206.8,25214.7,25198.0,25214.7,5,7.9,2025-09-12 11:20:00,25205.9,25198.0,2025-09-12 11:21:00,2025-09-12 11:25:00,7.9,-12.1,TARGET,0
2025-09-12,1m,SHORT,2025-09-12 11:32:00,2025-09-12 13:49:00,25207.6,25194.8,25222.8,25194.8,1,12.8,2025-09-12 11:30:00,25222.8,25210.0,2025-09-12 11:31:00,2025-09-12 11:31:00,12.8,-7.2,TARGET,0
2025-09-12,1m,LONG,2025-09-12 12:10:00,2025-09-12 12:45:00,25212.1,25202.0,25202.0,25221.2,4,9.1,2025-09-12 12:05:00,25211.1,25202.0,2025-09-12 12:06:00,2025-09-12 12:09:00,-10.1,-30.1,STOP,0
2025-09-12,1m,SHORT,2025-09-12 12:13:00,2025-09-12 12:18:00,25208.0,25212.8,25212.8,25203.3,1,4.7,2025-09-12 12:11:00,25212.8,25208.1,2025-09-12 12:12:00,2025-09-12 12:12:00,-4.8,-24.8,STOP,0
